::1 - - [21/Sep/2025:22:16:21 +0300] "HEAD /main_page.html HTTP/1.1" 200 - "-" "curl/8.9.1"
127.0.0.1 - - [22/Sep/2025:01:31:30 +0300] "GET /fcgi-bin/server.jar?x=-1&y=1&r=2 HTTP/1.1" 200 103 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:49:23 +0300] "GET /main_page.html HTTP/1.1" 200 5445 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:49:23 +0300] "GET /style.css HTTP/1.1" 200 1506 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:49:23 +0300] "GET /script.js HTTP/1.1" 200 6719 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:49:23 +0300] "GET /fcgi-bin/server.jar?action=history HTTP/1.1" 500 528 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:17 +0300] "GET /main_page.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:17 +0300] "GET /fcgi-bin/server.jar?action=history HTTP/1.1" 200 32 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:26 +0300] "GET /fcgi-bin/server.jar?x=-3&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:29 +0300] "GET /fcgi-bin/server.jar?x=-3&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:30 +0300] "GET /fcgi-bin/server.jar?x=-3&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:36 +0300] "GET /fcgi-bin/server.jar?x=-3&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:37 +0300] "GET /fcgi-bin/server.jar?x=-3&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:39 +0300] "GET /fcgi-bin/server.jar?action=clear HTTP/1.1" 200 59 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:42 +0300] "GET /fcgi-bin/server.jar?action=clear HTTP/1.1" 200 59 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:43 +0300] "GET /fcgi-bin/server.jar?action=clear HTTP/1.1" 200 59 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:43 +0300] "GET /fcgi-bin/server.jar?action=clear HTTP/1.1" 200 59 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:43 +0300] "GET /fcgi-bin/server.jar?action=clear HTTP/1.1" 200 59 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:09:50:50 +0300] "GET /fcgi-bin/server.jar?action=clear HTTP/1.1" 200 59 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:05:36 +0300] "GET /main_page.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:05:36 +0300] "GET /style.css HTTP/1.1" 304 - "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:05:36 +0300] "GET /script.js HTTP/1.1" 304 - "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:05:36 +0300] "GET /favicon.ico HTTP/1.1" 404 196 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:05:36 +0300] "GET /fcgi-bin/server.jar?action=history HTTP/1.1" 200 32 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:05:50 +0300] "GET /fcgi-bin/server.jar?x=-4&y=-2.2&r=1.5 HTTP/1.1" 200 108 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:05:51 +0300] "GET /fcgi-bin/server.jar?x=-4&y=-2.2&r=1.5 HTTP/1.1" 200 108 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:05:56 +0300] "GET /fcgi-bin/server.jar?action=clear HTTP/1.1" 200 59 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:06:02 +0300] "GET /fcgi-bin/server.jar?x=-2&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:06:02 +0300] "GET /fcgi-bin/server.jar?x=-2&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:06:02 +0300] "GET /fcgi-bin/server.jar?x=-2&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:06:03 +0300] "GET /fcgi-bin/server.jar?x=-2&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:06:03 +0300] "GET /fcgi-bin/server.jar?x=-2&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:06:03 +0300] "GET /fcgi-bin/server.jar?x=-2&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Sep/2025:13:06:03 +0300] "GET /fcgi-bin/server.jar?x=-2&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [04/Oct/2025:16:02:35 +0300] "GET /main_page.html HTTP/1.1" 200 5445 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [04/Oct/2025:16:02:35 +0300] "GET /style.css HTTP/1.1" 200 1506 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [04/Oct/2025:16:02:35 +0300] "GET /script.js HTTP/1.1" 200 6719 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [04/Oct/2025:16:02:35 +0300] "GET /fcgi-bin/server.jar?action=history HTTP/1.1" 200 32 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [04/Oct/2025:16:02:36 +0300] "GET /favicon.ico HTTP/1.1" 404 196 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [04/Oct/2025:16:02:43 +0300] "GET /fcgi-bin/server.jar?x=-3&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [04/Oct/2025:16:02:45 +0300] "GET /fcgi-bin/server.jar?x=-3&y=-3&r=1 HTTP/1.1" 200 104 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [04/Oct/2025:16:02:51 +0300] "GET /fcgi-bin/server.jar?action=clear HTTP/1.1" 200 59 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Oct/2025:03:21:47 +0300] "GET /fcgi-bin/server.jar?x=0&y=0&r=3 HTTP/1.1" 200 102 "-" "curl/8.9.1"
127.0.0.1 - - [05/Oct/2025:03:22:01 +0300] "GET /fcgi_proxy.php?x=0&y=0&r=3 HTTP/1.1" 200 1341 "-" "curl/8.9.1"
